id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,tmdb_popularity,tmdb_score
tm407349,The Birth Reborn 2,MOVIE,2018,PG,91,['documentation'],['BR'],tt16114198,6.6,0.738,5.8
tm360945,Soorma,MOVIE,2018,PG-13,131,"['drama', 'sport']",['IN'],tt7690638,7.4,2.69,7.5
ts82887,The Could've-Gone-All-the-Way Committee,SHOW,2018,TV-14,24,"['comedy', 'drama']",['JP'],tt8499662,6.8,5.757,7.3
tm294696,Bygones Be Bygones,MOVIE,2017,PG-13,103,['comedy'],['TR'],tt6318200,6.2,3.541,5.4
tm326089,Mubarakan,MOVIE,2017,PG-13,156,"['drama', 'comedy', 'romance']",['IN'],tt6272828,5.6,4.208,6.2
tm444564,Tattoo of Revenge,MOVIE,2018,R,150,"['thriller', 'comedy', 'romance']",['MX'],tt8276106,4.9,3.723,5.0
tm430748,Neevevaro,MOVIE,2018,PG,130,"['thriller', 'action', 'drama', 'romance']",['IN'],tt8571410,6.9,1.63,6.5
ts81632,A House of Blocks,SHOW,2017,TV-MA,84,"['horror', 'drama']",['TW'],tt7053684,2.3,1.808,8.3
ts83710,First and Last,SHOW,2018,TV-MA,44,['documentation'],['US'],tt8893502,6.7,8.639,7.7
tm356666,Judah Friedlander: America Is the Greatest Country in the United States,MOVIE,2017,R,84,"['comedy', 'documentation']",['US'],tt7582890,7.8,4.414,7.4
tm684591,Freej Al Taibeen,MOVIE,2018,PG-13,100,"['comedy', 'sport']",['AE'],tt10078900,5.8,0.891,2.0
ts57281,All Hail King Julien: Exiled,SHOW,2017,TV-Y7,23,"['animation', 'comedy', 'family', 'fantasy']",['US'],tt6865906,7.5,6.454,8.5
ts87591,Justice: Qalb Al Adala,SHOW,2017,TV-14,37,"['drama', 'crime']",['US'],tt5338544,5.6,1.307,7.0
ts80692,REA(L)OVE,SHOW,2018,TV-MA,45,['reality'],['JP'],tt8477194,6.6,0.6,5.7
ts113031,Droppin' Cash: Los Angeles,SHOW,2018,TV-MA,23,['reality'],[],tt7983796,3.4,1.651,5.5
tm373134,Night of Knots,MOVIE,2018,G,100,['comedy'],['TR'],tt8045670,5.4,1.997,3.6
ts55576,Buddy Thunderstruck,SHOW,2017,TV-Y7,22,"['comedy', 'sport', 'animation', 'action', 'family']",['US'],tt6591468,7.8,3.463,8.4
tm347060,Poster Boys,MOVIE,2017,PG-13,128,['comedy'],['IN'],tt6352548,5.5,1.645,5.4
ts76646,Blazing Transfer Students,SHOW,2017,TV-MA,26,"['action', 'comedy']",['JP'],tt7931520,7.0,2.467,8.0
ts81857,Club de Cuervos Presents: The Ballad of Hugo Sánchez,SHOW,2018,TV-MA,32,"['comedy', 'drama']",['MX'],tt8498114,6.4,4.798,7.8
tm366383,Deliha 2,MOVIE,2018,G,106,['comedy'],['TR'],tt7871636,4.7,4.645,5.7
tm361161,DreamWorks Home: For the Holidays,MOVIE,2017,PG-13,45,"['fantasy', 'comedy', 'family', 'scifi', 'animation']",['GB'],tt7713204,4.9,7.139,5.2
ts86302,Check The Store Next Door,SHOW,2018,TV-14,30,"['comedy', 'drama']",['ID'],tt9545904,7.8,5.449,6.0
ts74805,A Little Help with Carol Burnett,SHOW,2018,TV-G,34,[],['US'],tt7204366,6.3,3.593,6.2
tm351181,Turkish Dance School,MOVIE,2017,PG-13,111,"['drama', 'comedy']",['TR'],tt7533878,5.7,5.467,5.5
tm374395,Vanjagar Ulagam,MOVIE,2018,PG-13,161,"['thriller', 'action', 'crime', 'drama']",['IN'],tt7933564,6.0,1.411,4.8
tm423802,Luciano Mellera: Infantiloide,MOVIE,2018,PG-13,66,['comedy'],['AR'],tt7607400,7.5,1.83,7.4
tm442805,My Travel Buddy 2,MOVIE,2018,PG-13,116,['comedy'],['TR'],tt8748256,5.8,3.115,6.2
tm408781,Teefa in Trouble,MOVIE,2018,PG-13,155,"['drama', 'comedy', 'crime', 'romance', 'action']",['PK'],tt8043306,7.3,3.782,7.6
ts85250,Kulipari: Dream Walker,SHOW,2018,TV-Y7,19,"['fantasy', 'animation', 'action']",['US'],tt9203064,7.7,5.562,9.0
ts56251,ID-0,SHOW,2017,TV-14,24,"['scifi', 'animation', 'action', 'drama']",['JP'],tt7161218,6.2,2.72,6.3
tm446104,Fantastica,MOVIE,2018,G,114,"['fantasy', 'comedy']",['PH'],tt9270416,3.6,1.688,6.1
tm376844,Penalty Kick,MOVIE,2018,PG-13,89,['comedy'],"['MX', 'CO']",tt8007436,3.7,7.002,5.3
tm313118,"Love, Surreal and Odd",MOVIE,2017,G,95,"['comedy', 'romance']",['TR'],tt6555772,5.6,1.609,5.2
tm444576,Puppy Star Christmas,MOVIE,2018,PG,90,"['family', 'comedy']",['US'],tt8861786,3.6,6.999,5.7
ts82160,Harvey Street Kids,SHOW,2018,TV-Y7,24,"['action', 'family', 'animation', 'comedy']",['US'],tt7758552,6.8,4.753,8.5
tm413266,Pup Star: World Tour,MOVIE,2018,G,87,"['comedy', 'family']","['CA', 'JP', 'US']",tt7322864,3.8,5.884,5.7
tm358239,DeRay Davis: How to Act Black,MOVIE,2017,PG,66,['comedy'],['US'],tt7288084,6.1,3.191,6.1
ts54112,Life Plan A and B,SHOW,2017,TV-PG,80,['drama'],['TW'],tt7034962,7.8,2.107,7.0
tm375836,Adel Karam: Live from Beirut,MOVIE,2018,R,59,['comedy'],['LB'],tt8081748,5.5,1.76,7.0
tm426367,Coco y Raulito: Carrusel de ternura,MOVIE,2018,PG-13,56,['comedy'],['MX'],tt7607498,6.6,1.4,7.0
ts97584,Highland: Thailand's Marijuana Awakening,SHOW,2017,TV-MA,20,['documentation'],['US'],tt7201224,6.2,0.68,8.0
tm459527,Good Game: The Beginning,MOVIE,2018,PG-13,104,"['comedy', 'drama', 'sport']",['TR'],tt8510324,4.4,2.709,2.4
tm420789,Lilli,MOVIE,2018,PG,91,['thriller'],['IN'],tt8273258,5.7,1.852,6.1
tm411528,Enissa Amani: Ehrenwort,MOVIE,2018,PG,65,"['comedy', 'european']",['US'],tt8328418,5.5,2.274,5.6
ts80751,The Break with Michelle Wolf,SHOW,2018,TV-MA,30,['comedy'],['US'],tt8010342,5.1,1.846,4.8
ts80993,Kibaoh Klashers,SHOW,2017,TV-Y7,24,['scifi'],['CN'],tt7492122,6.3,2.173,8.0
tm430281,Dhh,MOVIE,2018,R,128,"['drama', 'family']",['IN'],tt7613166,7.9,1.22,9.0
ts58061,Memories of Love,SHOW,2018,TV-PG,44,"['drama', 'romance']",['CN'],tt8246636,5.9,5.081,2.7
tm309251,Kanavu Variyam,MOVIE,2017,G,118,"['scifi', 'family', 'drama']",['IN'],tt5283434,6.4,1.262,7.0
ts80671,We Speak Dance,SHOW,2018,TV-MA,22,['documentation'],['US'],tt7737500,7.5,1.663,8.3
tm447514,Vir Das: Losing It,MOVIE,2018,PG-13,67,['comedy'],['US'],tt9315848,7.0,3.413,7.7
tm476959,What Did I Mess,MOVIE,2018,PG-13,100,"['romance', 'comedy']",['LB'],tt9163340,7.1,1.534,6.0
ts84372,YG Future Strategy Office,SHOW,2018,TV-MA,27,['comedy'],['KR'],tt8129694,6.9,3.381,7.1
tm246330,Pandigai,MOVIE,2017,R,150,"['thriller', 'action', 'romance']",['IN'],tt7087944,6.3,1.814,6.5
tm465864,Hajwala 2: Mysterious Mission,MOVIE,2018,PG-13,115,"['action', 'comedy']",['AE'],tt8531618,4.0,0.679,5.0
ts84341,What She Put on the Table,SHOW,2017,TV-14,85,['drama'],['TW'],tt7073222,7.3,0.6,1.0
tm441915,Elf Pets: Santa's St. Bernards Save Christmas,MOVIE,2018,G,26,"['animation', 'fantasy']",['US'],tt9233904,5.3,1.17,2.0
ts78444,Luna Petunia Return to Amazia,SHOW,2018,TV-Y,24,['animation'],['US'],tt7924854,4.8,0.858,6.0
ts86497,Russian Doll,SHOW,2019,TV-MA,28,"['drama', 'comedy']",['US'],tt7520794,7.8,31.225,7.6
tm441050,The Gentlemen,MOVIE,2019,R,113,"['comedy', 'crime', 'action']","['US', 'GB']",tt8367814,7.8,67.663,7.7
ts216679,Bridgerton,SHOW,2020,TV-MA,62,"['drama', 'romance']",['US'],tt8740790,7.3,206.258,8.2
ts87466,Demon Slayer: Kimetsu no Yaiba,SHOW,2019,TV-MA,25,"['animation', 'scifi', 'action', 'fantasy', 'thriller', 'horror']",['JP'],tt9335498,8.7,131.109,8.8
ts82915,Sex Education,SHOW,2019,TV-MA,52,"['drama', 'comedy']",['GB'],tt7767422,8.3,309.755,8.4
ts81007,After Life,SHOW,2019,TV-MA,28,"['comedy', 'drama']",['GB'],tt8398600,8.5,18.619,7.9
ts88361,"Love, Death & Robots",SHOW,2019,TV-MA,13,"['scifi', 'thriller', 'fantasy', 'horror', 'animation', 'action', 'drama', 'comedy']",['US'],tt9561862,8.4,100.876,8.2
ts76645,The Umbrella Academy,SHOW,2019,TV-14,52,"['comedy', 'drama', 'fantasy', 'scifi', 'action']",['US'],tt1312171,8.0,172.491,8.7
ts57327,The Witcher,SHOW,2019,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'horror']",['US'],tt5180504,8.2,118.384,8.2
tm681578,The Rental,MOVIE,2020,R,88,"['thriller', 'drama', 'horror']",['US'],tt10003008,5.7,41.428,5.6
tm366227,Uncut Gems,MOVIE,2019,R,130,"['drama', 'thriller', 'comedy', 'crime']",['US'],tt5727208,7.4,24.948,7.1
ts87453,Space Force,SHOW,2020,TV-MA,30,['comedy'],['US'],tt9612516,6.7,30.856,6.6
ts88613,Formula 1: Drive to Survive,SHOW,2019,TV-MA,38,"['documentation', 'sport']",['GB'],tt8289930,8.6,40.216,8.4
ts89259,The Queen's Gambit,SHOW,2020,TV-MA,56,"['drama', 'sport']",['US'],tt10048342,8.6,104.215,8.6
ts89339,Selling Sunset,SHOW,2019,TV-MA,35,['reality'],['US'],tt9817298,6.5,21.635,6.8
ts82914,Dead to Me,SHOW,2019,TV-MA,31,"['drama', 'crime', 'comedy']",['US'],tt9889712,8.0,26.891,7.3
ts90234,I Think You Should Leave with Tim Robinson,SHOW,2019,TV-MA,16,['comedy'],['US'],tt10050772,7.9,21.408,6.4
ts81120,The Last Dance,SHOW,2020,TV-MA,50,"['documentation', 'history', 'sport']",['US'],tt8420184,9.1,24.459,8.2
ts224901,The Stranger,SHOW,2020,TV-MA,45,"['crime', 'thriller', 'drama']",['GB'],tt9698480,7.3,12.988,7.5
ts84146,Emily in Paris,SHOW,2020,TV-MA,29,"['drama', 'comedy', 'romance']",['US'],tt8962124,6.9,45.54,8.0
ts221904,Unbelievable,SHOW,2019,TV-MA,48,"['drama', 'crime']",['US'],tt7909970,8.4,26.019,8.1
ts82361,ULTRAMAN,SHOW,2019,TV-14,24,"['scifi', 'action', 'drama', 'fantasy', 'animation']",['JP'],tt8699270,6.8,34.384,7.4
ts254656,Jurassic World: Camp Cretaceous,SHOW,2020,TV-PG,24,"['action', 'family', 'scifi', 'animation']",['US'],tt10436228,7.5,106.781,8.0
ts89840,Virgin River,SHOW,2019,TV-14,44,"['drama', 'romance']",['US'],tt9077530,7.4,39.802,8.0
ts235655,Outer Banks,SHOW,2020,TV-MA,49,"['action', 'drama', 'romance', 'thriller', 'crime']",['US'],tt10293938,7.5,48.11,8.7
ts87953,Locke & Key,SHOW,2020,TV-14,48,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",['US'],tt3007572,7.4,39.805,8.1
tm414584,Rambo: Last Blood,MOVIE,2019,R,101,"['thriller', 'western', 'action']","['US', 'CN']",tt1206885,6.1,80.773,6.5
ts223986,The Circle,SHOW,2020,TV-MA,52,['reality'],['US'],tt9581768,7.3,11.315,7.7
tm427335,Freaks,MOVIE,2019,R,105,"['scifi', 'thriller', 'drama']","['US', 'CA']",tt8781414,6.7,40.382,6.8
tm417392,The King,MOVIE,2019,R,140,"['drama', 'history', 'romance', 'war']","['AU', 'US']",tt7984766,7.3,23.761,7.2
ts252505,Are You Afraid of the Dark?,SHOW,2019,TV-PG,44,"['thriller', 'horror', 'family', 'drama', 'fantasy']",['US'],tt10473306,7.1,75.625,7.5
tm369594,I'm Thinking of Ending Things,MOVIE,2020,R,134,"['thriller', 'fantasy', 'drama']",['US'],tt7939766,6.6,18.733,6.6
ts87248,In the Dark,SHOW,2019,TV-14,41,"['comedy', 'drama', 'crime', 'horror', 'action']",['US'],tt7772602,7.7,20.694,8.0
ts103702,Young Wallander,SHOW,2020,TV-MA,45,"['crime', 'drama', 'thriller']",['GB'],tt9359220,6.8,220.105,7.2
tm368699,The Devil All the Time,MOVIE,2020,R,138,"['drama', 'thriller', 'crime', 'horror']",['US'],tt8956406,7.1,31.57,7.3
ts80962,Tuca & Bertie,SHOW,2019,TV-MA,24,"['comedy', 'animation']",['US'],tt8036272,7.3,14.9,7.1
tm244149,The Irishman,MOVIE,2019,R,209,"['drama', 'crime', 'history', 'thriller']",['US'],tt1302006,7.8,19.74,7.6
tm827638,Synchronic,MOVIE,2019,R,102,"['horror', 'scifi', 'thriller', 'drama']",['US'],tt9016974,6.2,11.441,6.3
tm849022,Hillbilly Elegy,MOVIE,2020,R,116,['drama'],['US'],tt6772802,6.7,10.655,6.8
ts225651,Feel Good,SHOW,2020,TV-MA,25,"['drama', 'comedy', 'romance']",['GB'],tt10098620,7.5,21.662,7.4
tm431321,21 Bridges,MOVIE,2019,R,99,"['action', 'drama', 'crime', 'thriller']",['US'],tt8688634,6.6,26.217,6.8
ts304505,Love Is Blind,SHOW,2020,TV-MA,54,"['reality', 'romance']",['US'],tt11704040,6.1,1.4,7.8
tm403709,Marriage Story,MOVIE,2019,R,136,"['drama', 'romance', 'comedy']",['GB'],tt7653254,7.9,31.056,7.8
tm840196,The Trial of the Chicago 7,MOVIE,2020,R,130,"['drama', 'history', 'thriller']",['US'],tt1070874,7.7,16.849,7.8
ts287836,Into the Night,SHOW,2020,TV-MA,36,"['scifi', 'drama', 'thriller']",['BE'],tt10919486,7.1,28.712,7.5
ts284800,Criminal: UK,SHOW,2019,TV-MA,44,"['drama', 'thriller', 'crime']",['GB'],tt9348692,7.6,15.499,7.5
ts235758,Never Have I Ever,SHOW,2020,TV-14,28,"['drama', 'comedy']",['US'],tt10062292,7.8,72.067,8.2
ts224303,The Daily Life of the Immortal King,SHOW,2020,TV-14,19,"['scifi', 'comedy', 'fantasy', 'animation', 'action']",['CN'],tt11755260,7.2,48.912,8.6
tm827648,El Camino: A Breaking Bad Movie,MOVIE,2019,R,123,"['thriller', 'drama', 'crime', 'action']",['US'],tt10819010,7.3,35.145,6.9
tm849004,Eurovision Song Contest: The Story of Fire Saga,MOVIE,2020,PG-13,123,"['comedy', 'music']",['US'],tt8580274,6.5,10.969,6.4
ts242210,The Cursed,SHOW,2020,TV-MA,62,"['scifi', 'drama', 'fantasy', 'thriller']",['KR'],tt11841276,7.1,12.63,7.3
ts252758,Get Organized with The Home Edit,SHOW,2020,TV-PG,42,['reality'],['US'],tt10834478,5.3,6.614,7.0
ts237107,Sweet Magnolias,SHOW,2020,TV-14,50,"['drama', 'romance']",['US'],tt9077540,7.3,17.576,7.9
tm448792,In the Shadow of the Moon,MOVIE,2019,R,115,"['thriller', 'crime', 'scifi']","['US', 'CA']",tt8110640,6.2,23.345,6.1
ts219660,Alice in Borderland,SHOW,2020,TV-MA,47,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",['JP'],tt10795658,7.6,70.971,8.2
ts95997,Raising Dion,SHOW,2019,TV-G,43,"['scifi', 'drama']",['US'],tt7826108,7.1,31.709,7.8
tm943790,Summerland,MOVIE,2020,PG,100,"['romance', 'drama', 'war']",['GB'],tt6841122,7.0,9.936,7.6
ts55762,Kingdom,SHOW,2019,TV-MA,48,"['action', 'thriller', 'drama', 'scifi', 'horror', 'history']",['KR'],tt6611916,8.3,63.579,8.4
tm847085,The Social Dilemma,MOVIE,2020,PG-13,94,"['drama', 'documentation']",['US'],tt11464826,7.6,18.857,7.5
ts89564,Black Summer,SHOW,2019,TV-MA,39,"['scifi', 'action', 'drama', 'horror', 'thriller']",['US'],tt8923854,6.5,28.71,7.1
ts84633,The Promised Neverland,SHOW,2019,TV-MA,23,"['scifi', 'action', 'thriller', 'drama', 'fantasy', 'horror', 'animation']",['JP'],tt8788458,8.4,56.8,8.9
ts88379,Dracula,SHOW,2020,TV-MA,88,"['action', 'drama', 'fantasy', 'horror', 'thriller']",['GB'],tt9165388,6.8,27.166,7.2
tm821789,Mank,MOVIE,2020,R,131,"['comedy', 'drama']",['US'],tt10618286,6.8,13.558,6.8
tm417553,6 Underground,MOVIE,2019,R,127,"['action', 'thriller', 'comedy']",['US'],tt8106534,6.1,47.628,6.3
tm834851,I Care a Lot,MOVIE,2020,R,118,"['comedy', 'crime', 'drama', 'thriller']","['US', 'GB']",tt9893250,6.3,33.554,6.6
ts57213,The Dark Crystal: Age of Resistance,SHOW,2019,TV-PG,51,"['scifi', 'drama', 'animation', 'fantasy', 'family', 'horror', 'action']","['GB', 'US']",tt6905542,8.4,37.456,7.8
ts82913,When They See Us,SHOW,2019,TV-MA,74,"['drama', 'history', 'crime']",['US'],tt7137906,8.9,21.628,8.2
ts241248,Cocomelon,SHOW,2019,TV-PG,8,"['animation', 'comedy', 'family']","['US', 'GB']",tt12427840,4.9,6.492,6.3
ts80709,Another Life,SHOW,2019,TV-MA,42,"['scifi', 'thriller', 'drama']",['US'],tt8369840,5.2,98.27,6.0
ts83082,Living with Yourself,SHOW,2019,TV-MA,26,"['drama', 'comedy', 'scifi']",['US'],tt8880894,7.2,16.946,6.8
ts218569,The Movies That Made Us,SHOW,2019,TV-PG,47,"['history', 'documentation', 'family']",['US'],tt10681222,7.6,9.973,7.4
ts113842,Giri/Haji,SHOW,2019,TV-MA,58,"['thriller', 'crime', 'drama']",['GB'],tt8001106,7.8,17.212,7.7
ts223210,Don't F**k with Cats: Hunting an Internet Killer,SHOW,2019,TV-MA,62,"['crime', 'documentation']","['US', 'GB']",tt11318602,8.0,20.798,7.7
tm460948,Always Be My Maybe,MOVIE,2019,PG-13,101,"['romance', 'comedy']",['US'],tt7374948,6.8,14.207,6.6
tm911973,Enola Holmes,MOVIE,2020,PG-13,123,"['crime', 'drama', 'action']",['US'],tt7846844,6.6,30.97,7.4
tm362198,Scary Stories to Tell in the Dark,MOVIE,2019,PG-13,108,"['horror', 'thriller']","['CA', 'CN', 'US']",tt3387520,6.2,41.917,6.5
ts105825,The Valhalla Murders,SHOW,2019,TV-MA,46,"['thriller', 'crime', 'drama', 'scifi']",['IS'],tt9100822,7.1,8.396,6.8
tm244207,Triple Frontier,MOVIE,2019,R,125,"['thriller', 'action', 'crime', 'drama']",['US'],tt1488606,6.4,27.886,6.3
tm372066,Fast Color,MOVIE,2019,PG-13,102,"['thriller', 'drama', 'scifi']",['US'],tt6418778,6.0,18.162,6.0
tm832916,The Midnight Sky,MOVIE,2020,PG-13,118,"['drama', 'scifi', 'thriller', 'fantasy']",['US'],tt10539608,5.6,17.841,5.8
tm239927,Official Secrets,MOVIE,2019,R,112,"['thriller', 'crime', 'drama', 'war', 'romance']","['GB', 'US']",tt5431890,7.3,16.557,7.2
ts246072,Barbarians,SHOW,2020,TV-MA,47,"['action', 'drama', 'history']",['DE'],tt9184986,7.2,60.811,7.4
tm428856,I Am Mother,MOVIE,2019,PG-13,113,"['scifi', 'thriller', 'horror', 'drama']",['AU'],tt6292852,6.7,18.208,6.7
ts219101,Marianne,SHOW,2019,TV-MA,49,"['thriller', 'drama', 'horror']",['FR'],tt10875696,7.4,23.254,7.7
ts221200,The Haunting of Bly Manor,SHOW,2020,TV-MA,55,"['drama', 'scifi', 'thriller', 'horror']",['US'],tt10970552,7.3,28.261,7.8
ts83555,"Roswell, New Mexico",SHOW,2019,TV-14,42,"['scifi', 'drama', 'romance']",['US'],tt7588054,6.2,34.937,8.1
tm849003,The Old Guard,MOVIE,2020,R,125,"['fantasy', 'action', 'thriller']",['US'],tt7556122,6.6,22.536,7.2
ts88577,Hollywood,SHOW,2020,TV-MA,50,"['drama', 'history']",['US'],tt9827854,7.5,15.085,7.6
tm916405,The Outpost,MOVIE,2020,R,123,"['drama', 'action', 'history', 'war']","['US', 'BG']",tt3833480,6.8,20.829,6.9
ts84661,Cursed,SHOW,2020,TV-MA,55,"['scifi', 'action', 'drama', 'fantasy']",['US'],tt8210856,5.8,39.313,7.4
tm496322,Extraction,MOVIE,2020,R,116,"['thriller', 'crime', 'drama', 'action']",['US'],tt8936646,6.7,55.868,7.4
ts105047,To the Lake,SHOW,2019,TV-MA,43,"['scifi', 'thriller', 'drama']",['RU'],tt9151230,7.2,51.377,7.3
ts241486,Pokémon Journeys: The Series,SHOW,2020,TV-Y7,22,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']",['JP'],tt14033496,6.9,1.4,6.0
ts107724,The Defeated,SHOW,2020,TV-MA,54,"['drama', 'thriller']",['DE'],tt8879894,7.0,11.772,7.0
tm499045,Occupation: Rainfall,MOVIE,2020,R,128,"['action', 'scifi']",['AU'],tt8615822,5.6,13.036,5.7
ts87364,Conversations with a Killer: The Ted Bundy Tapes,SHOW,2019,TV-MA,59,"['crime', 'history', 'documentation']",['US'],tt9425132,7.8,12.764,7.6
tm444017,"Extremely Wicked, Shockingly Evil and Vile",MOVIE,2019,R,111,"['crime', 'drama', 'thriller']",['US'],tt2481498,6.7,19.448,7.0
ts103133,I Am Not Okay with This,SHOW,2020,TV-MA,21,"['comedy', 'drama', 'fantasy', 'scifi']",['US'],tt9446688,7.5,31.121,8.2
ts227305,Tiger King,SHOW,2020,TV-MA,44,"['crime', 'documentation']",['US'],tt11823076,7.5,13.05,7.1
ts225522,Unorthodox,SHOW,2020,TV-MA,54,['drama'],['DE'],tt7607544,8.0,12.826,7.9
tm943774,The Old Ways,MOVIE,2020,R,90,"['fantasy', 'thriller', 'drama', 'horror']",['US'],tt12829958,5.4,14.7,7.2
tm470240,The Half of It,MOVIE,2020,PG-13,104,"['comedy', 'romance', 'drama']",['US'],tt9683478,6.9,19.524,7.2
tm426428,After,MOVIE,2019,PG-13,106,"['drama', 'romance']",['US'],tt4126476,5.2,152.738,7.2
tm458585,Dolemite Is My Name,MOVIE,2019,R,118,"['comedy', 'drama']",['US'],tt8526872,7.2,13.072,7.0
ts89210,Warrior Nun,SHOW,2020,TV-MA,43,"['scifi', 'action', 'drama', 'fantasy']",['US'],tt9059350,6.8,43.914,7.9
ts104401,Ragnarok,SHOW,2020,TV-MA,47,"['action', 'drama', 'fantasy', 'thriller', 'scifi']",['NO'],tt9251798,7.5,122.034,8.1
ts83657,The Order,SHOW,2019,TV-MA,48,"['scifi', 'horror', 'drama', 'fantasy', 'crime', 'thriller']",['US'],tt8295472,6.7,44.535,7.9
tm927718,The Paper Tigers,MOVIE,2020,PG-13,108,"['comedy', 'action']",['US'],tt6060444,6.3,5.656,6.9
tm919961,Pieces of a Woman,MOVIE,2020,R,127,['drama'],"['HU', 'US', 'CA']",tt11161474,7.0,17.31,7.1
ts222988,Love on the Spectrum,SHOW,2019,TV-14,42,"['reality', 'documentation', 'romance']",['AU'],tt11904786,8.6,5.101,7.7
tm925486,Jiu Jitsu,MOVIE,2020,R,102,"['fantasy', 'action', 'scifi', 'thriller', 'comedy']","['US', 'CY']",tt9624766,2.9,136.841,5.0
ts90729,Away,SHOW,2020,TV-14,50,"['scifi', 'drama', 'romance']",['US'],tt8787802,6.6,34.725,6.9
tm432765,The Wind,MOVIE,2019,R,86,"['western', 'thriller', 'horror']",['US'],tt8426594,5.5,9.685,5.6
ts224859,The Pharmacist,SHOW,2020,TV-MA,54,"['crime', 'documentation']",['US'],tt11600174,7.7,4.118,8.4
tm417416,Five Feet Apart,MOVIE,2019,PG-13,116,"['romance', 'drama']",['US'],tt6472976,7.2,61.598,8.3
ts103329,Ghost in the Shell: SAC_2045,SHOW,2020,TV-14,25,"['scifi', 'animation', 'action', 'thriller', 'crime', 'drama']",['JP'],tt9466298,6.2,15.055,6.2
tm441231,Murder Mystery,MOVIE,2019,PG-13,97,"['comedy', 'action', 'crime', 'romance']",['US'],tt1618434,6.0,33.858,6.2
tm927037,The Water Man,MOVIE,2020,PG,92,"['action', 'drama', 'family', 'fantasy', 'thriller']",['US'],tt4779326,5.4,20.288,6.2
tm443615,Rebecca,MOVIE,2020,PG-13,121,"['thriller', 'romance', 'drama']",['GB'],tt2235695,6.0,11.83,6.3
ts84663,The Politician,SHOW,2019,TV-14,43,"['comedy', 'drama']",['US'],tt7971476,7.5,19.833,7.5
ts86165,The Society,SHOW,2019,TV-MA,56,"['scifi', 'thriller', 'drama']",['US'],tt8778064,7.0,28.6,7.7
ts215683,The Untamed,SHOW,2019,TV-14,44,"['action', 'comedy', 'romance', 'drama', 'fantasy', 'horror']",['CN'],tt10554898,8.8,52.565,9.1
tm447963,Fractured,MOVIE,2019,R,99,['thriller'],['US'],tt4332232,6.4,20.986,6.7
tm843444,Da 5 Bloods,MOVIE,2020,R,156,"['war', 'drama']",['US'],tt9777644,6.5,10.461,6.6
ts85398,Our Planet,SHOW,2019,TV-G,50,['documentation'],['GB'],tt9253866,9.3,14.33,8.8
ts218802,The Family,SHOW,2019,TV-14,26,"['documentation', 'sport', 'reality']",['US'],tt10780886,6.4,8.605,6.9
ts129445,The Spy,SHOW,2019,TV-MA,53,"['drama', 'history']",['FR'],tt5952634,7.9,14.528,7.6
ts84993,Daybreak,SHOW,2019,TV-MA,44,"['scifi', 'drama', 'fantasy', 'horror', 'thriller', 'comedy', 'action']",['US'],tt12374132,6.7,20.154,7.3
tm420826,The Highwaymen,MOVIE,2019,R,132,"['thriller', 'crime', 'drama']",['US'],tt1860242,6.9,19.718,6.7
tm455636,The Dirt,MOVIE,2019,R,108,"['drama', 'music', 'comedy']",['US'],tt0800325,6.9,19.057,7.5
tm983787,Ava,MOVIE,2020,R,96,"['drama', 'thriller', 'action', 'crime']",['US'],tt8784956,5.4,217.7,5.7
ts249891,The Comey Rule,SHOW,2020,TV-MA,82,"['war', 'drama']",['US'],tt9174536,7.4,9.914,7.3
ts286390,Merli: Dare to Know,SHOW,2019,TV-MA,48,"['drama', 'comedy']",['ES'],tt9415632,7.6,98.052,8.4
ts236531,Too Hot to Handle,SHOW,2020,TV-MA,42,"['reality', 'romance']",['US'],tt12004280,4.6,19.838,6.8
tm850404,The Night Clerk,MOVIE,2020,R,90,"['thriller', 'crime', 'drama', 'romance']",['US'],tt7979142,5.5,12.377,6.1
tm821143,Ma Rainey's Black Bottom,MOVIE,2020,R,94,"['music', 'drama']",['US'],tt10514222,6.9,12.157,6.7
ts82912,Ratched,SHOW,2020,TV-MA,54,"['crime', 'drama', 'thriller']",['US'],tt7423538,7.2,49.499,7.8
tm449105,Polar,MOVIE,2019,R,118,"['action', 'crime', 'drama', 'thriller', 'european']","['US', 'DE']",tt4139588,6.3,24.449,6.3
ts89014,DC Super Hero Girls,SHOW,2019,TV-PG,10,"['scifi', 'comedy', 'family', 'fantasy', 'drama', 'animation', 'action']",['US'],tt6927444,7.2,20.123,8.2
tm460124,"Yes, God, Yes",MOVIE,2020,R,78,"['comedy', 'drama']","['GB', 'US']",tt8949056,6.1,49.323,6.4
tm678022,The Prom,MOVIE,2020,PG-13,130,"['comedy', 'drama', 'music']",['US'],tt10161886,5.9,1.596,6.2
ts250801,Dark Desire,SHOW,2020,TV-MA,34,"['drama', 'thriller']",['MX'],tt12540080,6.5,180.627,7.3
ts281928,Unsolved Mysteries,SHOW,2020,TV-MA,49,"['documentation', 'drama', 'thriller', 'crime']",['US'],tt9642938,7.3,21.135,7.8
tm433462,We Summon the Darkness,MOVIE,2020,R,91,"['horror', 'thriller', 'music', 'comedy']",['US'],tt8058874,5.2,12.153,5.6
